"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"ab22b558-7673-441f-8acc-a510aad132ae","BLAN_042.basePlot.vst","2017-09-25","D02","BLAN","BLAN_042","tower","cultivatedCrops",39.058017,-78.071954,"WGS84",10.1,753360.39,4327296.03,"17N",185.2,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"f3f17c42-9708-48e8-a324-49f0ff1e7e46","BLAN_031.basePlot.vst","2017-09-25","D02","BLAN","BLAN_031","tower","cultivatedCrops",39.058808,-78.070547,"WGS84",20.1,753479.33,4327387.76,"17N",183.1,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"e449d16c-3c7d-46dc-a6ce-405c0d77399c","BLAN_060.basePlot.vst","2017-09-25","D02","BLAN","BLAN_060","tower","cultivatedCrops",39.057168,-78.070252,"WGS84",10.1,753510.73,4327206.54,"17N",181.5,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"0c5b3c6f-c82e-4301-b127-1ad09929a256","BLAN_039.basePlot.vst","2017-09-25","D02","BLAN","BLAN_039","tower","cultivatedCrops",39.057487,-78.071971,"WGS84",10.1,753360.82,4327237.15,"17N",184.4,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"7378a817-81f9-4254-9ddb-c93d4c21d41b","BLAN_043.basePlot.vst","2017-09-25","D02","BLAN","BLAN_043","tower","cultivatedCrops",39.057695,-78.069523,"WGS84",10.1,753571.94,4327267.07,"17N",183.1,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"2eea0657-9202-4aed-8aee-5d18a12bbe56","BLAN_037.basePlot.vst","2017-09-25","D02","BLAN","BLAN_037","tower","cultivatedCrops",39.059338,-78.070165,"WGS84",10.1,753510.49,4327447.66,"17N",179.6,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"0fa3487c-20b6-4de1-9a8e-08fa1d8d3dea","BLAN_056.basePlot.vst","2017-09-25","D02","BLAN","BLAN_056","tower","cultivatedCrops",39.058569,-78.071911,"WGS84",10.1,753362.14,4327357.42,"17N",183.4,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"d78829a6-a483-4f22-bafb-11b85ed89862","BLAN_051.basePlot.vst","2017-09-25","D02","BLAN","BLAN_051","tower","cultivatedCrops",39.057157,-78.069551,"WGS84",10.1,753571.44,4327207.27,"17N",183.5,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"1e27730d-9183-494f-bcd2-989ec58a3930","BLAN_049.basePlot.vst","2017-09-25","D02","BLAN","BLAN_049","tower","cultivatedCrops",39.058788,-78.069838,"WGS84",10.1,753540.76,4327387.52,"17N",179.8,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"59b72f15-17e7-449d-a089-b52a1c35e6fd","BLAN_033.basePlot.vst","2017-09-25","D02","BLAN","BLAN_033","tower","cultivatedCrops",39.058229,-78.069151,"WGS84",20.1,753602.22,4327327.38,"17N",184.6,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"f501bf34-8954-4017-bc2a-674d93cd754d","BLAN_034.basePlot.vst","2017-09-25","D02","BLAN","BLAN_034","tower","cultivatedCrops",39.059365,-78.071177,"WGS84",10.1,753422.81,4327447.83,"17N",182.6,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"e87c00a5-fb6b-4157-9360-696b828ca1f1","BLAN_052.basePlot.vst","2017-09-27","D02","BLAN","BLAN_052","tower","shrubScrub",39.059366,-78.071895,"WGS84",10.1,753360.67,4327445.94,"17N",182.8,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","10",400,80,80,"","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"8a91d892-c5e0-4c34-b57b-94719301b5e3","BLAN_057.basePlot.vst","2017-09-27","D02","BLAN","BLAN_057","tower","shrubScrub",39.057517,-78.074409,"WGS84",10.1,753149.71,4327233.68,"17N",184.9,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","N","","Y","presentInAll","Y","presentInAll","10","noneSelected",400,80,400,"","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
"8b36bbda-857b-405f-b43a-f091a7fa8027","BLAN_044.basePlot.vst","2017-09-27","D02","BLAN","BLAN_044","tower","shrubScrub",39.059389,-78.072571,"WGS84",10.1,753302.09,4327446.6,"17N",183.7,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","Y","","Y","31_4","Y","31_4","10","10",400,80,80,"","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"c44492b0-fbee-4228-b53a-92d99c13a288","BLAN_050.basePlot.vst","2017-09-28","D02","BLAN","BLAN_050","tower","shrubScrub",39.058855,-78.072602,"WGS84",10.1,753301.31,4327387.24,"17N",183.1,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","Y","","Y","presentInAll","Y","presentInAll","10","25",400,80,200,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"bc0a8be3-8240-4a34-ac72-c17151b8ba20","BLAN_053.basePlot.vst","2017-09-29","D02","BLAN","BLAN_053","tower","shrubScrub",39.058047,-78.073686,"WGS84",10.1,753210.39,4327294.53,"17N",186.4,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","Y","","Y","","Y","","10","noneSelected",400,80,400,"","dMVZgSbiazVu0oXyzneal5IPnECwOfLe","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"4d70bbd9-4ec5-4619-b654-a7111ec6c395","BLAN_053.basePlot.vst","2017-10-02","D02","BLAN","BLAN_053","tower","shrubScrub",39.058047,-78.073686,"WGS84",10.1,753210.39,4327294.53,"17N",186.4,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","N","","Y","presentInAll","Y","presentInAll","10","noneSelected",400,80,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"91968ce8-2b39-4fba-bc7d-90a483b7f63d","BLAN_032.basePlot.vst","2017-10-04","D02","BLAN","BLAN_032","tower","shrubScrub",39.058572,-78.073304,"WGS84",20.1,753241.57,4327353.87,"17N",184.7,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","N","","Y","presentInAll","Y","presentInAll","25","noneSelected",400,200,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA
"0d1b879a-d04d-45ff-8561-bf3cc657766c","BLAN_047.basePlot.vst","2017-10-06","D02","BLAN","BLAN_047","tower","deciduousForest",39.060777,-78.074263,"WGS84",10.1,753150.69,4327595.96,"17N",181.1,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","10","10",400,80,80,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"0e161df7-ff30-4f6a-8925-785133df5d78","BLAN_036.basePlot.vst","2017-10-09","D02","BLAN","BLAN_036","tower","shrubScrub",39.061573,-78.073984,"WGS84",10.2,753171.99,4327685.09,"17N",184,0.3,"vst_BLAN_2017","NEON.DOC.000987vG","Y","presentInAll","Y","31_1","Y","presentInAll","10","10",400,80,80,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",NA
"b1c31873-696f-48b6-afcf-e8d6fe714ac3","BLAN_048.basePlot.vst","2017-10-10","D02","BLAN","BLAN_048","tower","deciduousForest",39.061358,-78.075965,"WGS84",10.2,753001.33,4327655.71,"17N",189.5,0.2,"vst_BLAN_2017","NEON.DOC.000987vG","Y","presentInAll","Y","32_2","Y","presentInAll","10","25",400,80,200,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",NA
"c0c82a4d-c313-437f-80a0-bfcccce8f80e","BLAN_063.basePlot.vst","2017-10-11","D02","BLAN","BLAN_063","tower","deciduousForest",39.060806,-78.075995,"WGS84",10.3,753000.7,4327594.35,"17N",191.9,0.4,"vst_BLAN_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","31","25","noneSelected",400,200,400,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",NA
"f0226abf-16e0-4684-9f5c-7939bf8ab492","BLAN_055.basePlot.vst","2017-10-16","D02","BLAN","BLAN_055","tower","shrubScrub",39.061,-78.072521,"WGS84",10.1,753300.65,4327625.57,"17N",179.8,0.1,"vst_BLAN_2017","NEON.DOC.000987vG","N","","Y","presentInAll","N","","10","noneSelected",400,80,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",NA
"9a71b605-2bb1-4b01-a744-f7d5e50cff6a","SCBI_049.basePlot.vst","2016-09-28","D02","SCBI","SCBI_049","tower","deciduousForest",38.894615,-78.13964,"WGS84",20.2,748072.6,4308971.84,"17N",365.1,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",800,800,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"d3e504b1-4e44-4c3e-b7ea-f1dd6ce2d785","SCBI_055.basePlot.vst","2016-09-30","D02","SCBI","SCBI_055","tower","deciduousForest",38.892469,-78.140415,"WGS84",20.1,748012.85,4308731.53,"17N",339.4,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,NA,"os5Rd6V2h58xLLGOni43wF5trHQqGKuw","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"aca90812-9b01-4671-b59c-def16d569d4d","SCBI_063.basePlot.vst","2016-10-04","D02","SCBI","SCBI_063","tower","deciduousForest",38.89618,-78.138517,"WGS84",20.1,748164.56,4309148.61,"17N",358.2,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",800,100,800,"sap sis sms smt nested subplot reduced from 100m2 to 25m2 many tags removed no lianas","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"ee9a03c0-f91b-4689-8ad3-020357d889a6","SCBI_062.basePlot.vst","2016-10-05","D02","SCBI","SCBI_062","tower","deciduousForest",38.895117,-78.138236,"WGS84",20.2,748192.64,4309031.38,"17N",368.6,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","WKwujoF6P3YAOkhzyJ/xP0/1URP18h18","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=",NA
"db4367a9-5371-476c-b8fa-22fcaeaad97c","SCBI_066.basePlot.vst","2016-10-06","D02","SCBI","SCBI_066","tower","deciduousForest",38.893509,-78.138971,"WGS84",20.2,748134.48,4308850.9,"17N",365.5,0.3,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=",NA
"80bf3c74-ca61-43f3-80fc-1bd433919940","SCBI_064.basePlot.vst","2016-10-06","D02","SCBI","SCBI_064","tower","deciduousForest",38.891613,-78.139038,"WGS84",20.2,748135.28,4308640.26,"17N",357.4,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=",NA
"83d471ab-6fad-479a-8ab8-d02788a2f387","SCBI_058.basePlot.vst","2016-10-07","D02","SCBI","SCBI_058","tower","deciduousForest",38.889714,-78.138472,"WGS84",20.1,748190.99,4308431.02,"17N",347.1,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","100",800,40,400,"","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"b8a53d6d-0640-4f67-8006-3f1500b1c4a7","SCBI_046.basePlot.vst","2016-10-10","D02","SCBI","SCBI_046","tower","deciduousForest",38.893831,-78.140758,"WGS84",20.2,747978.35,4308881.78,"17N",354.4,0.3,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",800,800,800,"","os5Rd6V2h58xLLGOni43wF5trHQqGKuw","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"d933b7d1-6dab-4418-907f-8be1dd59f074","SCBI_056.basePlot.vst","2016-10-11","D02","SCBI","SCBI_056","tower","deciduousForest",38.89035,-78.1436,"WGS84",20.2,747743.93,4308487.66,"17N",334.9,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"9ce19db1-e469-44f8-a73d-c39767172aee","SCBI_051.basePlot.vst","2016-10-12","D02","SCBI","SCBI_051","tower","deciduousForest",38.892471,-78.142806,"WGS84",20.3,747805.43,4308725.25,"17N",312.2,0.3,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","os5Rd6V2h58xLLGOni43wF5trHQqGKuw","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"32664fae-f270-420c-9d3d-630daf7e0a82","SCBI_052.basePlot.vst","2016-10-12","D02","SCBI","SCBI_052","tower","deciduousForest",38.889137,-78.137096,"WGS84",20.1,748312.37,4308370.72,"17N",350.3,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","100",800,100,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"6be7f6e4-7b0c-4215-8402-eab374068fdf","SCBI_048.basePlot.vst","2016-10-13","D02","SCBI","SCBI_048","tower","deciduousForest",38.892604,-78.135922,"WGS84",20.2,748402.12,4308758.75,"17N",418,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"ff8bde1a-0866-48e1-8848-34731349a233","SCBI_061.basePlot.vst","2016-10-19","D02","SCBI","SCBI_061","tower","evergreenForest",38.889507,-78.142209,"WGS84",20.3,747867.53,4308397.87,"17N",326.7,0.5,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","100",800,40,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","WKwujoF6P3YAOkhzyJ/xP0/1URP18h18",NA
"a889b540-73c2-4c98-b28c-5326c6123265","SCBI_050.basePlot.vst","2016-10-20","D02","SCBI","SCBI_050","tower","deciduousForest",38.890602,-78.142227,"WGS84",20.1,747862.16,4308519.37,"17N",346,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",800,40,800,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA
"4d2537f0-596f-4ea0-9009-796970bfcf4a","SCBI_053.basePlot.vst","2016-10-24","D02","SCBI","SCBI_053","tower","deciduousForest",38.889773,-78.140518,"WGS84",20.1,748013.3,4308432,"17N",353.9,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","100",800,40,400,"","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"108af4b5-568b-4b3c-b75a-d052d5db104b","SCBI_057.basePlot.vst","2016-10-24","D02","SCBI","SCBI_057","tower","deciduousForest",38.891377,-78.141161,"WGS84",20.1,747951.93,4308608.29,"17N",335.3,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"65954827-8c0b-4a17-a5f4-26dfd2b35117","SCBI_054.basePlot.vst","2016-10-25","D02","SCBI","SCBI_054","tower","deciduousForest",38.890803,-78.137674,"WGS84",20.2,748256.42,4308554.07,"17N",369.4,0.4,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","100",800,100,400,"","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"7962b9d0-d92e-43f0-ab22-447a8e987a69","SCBI_047.basePlot.vst","2016-10-26","D02","SCBI","SCBI_047","tower","deciduousForest",38.894261,-78.1372,"WGS84",20.2,748285.49,4308939.19,"17N",397,0.2,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"efdfb423-c423-48c7-b1df-5660e0d48279","SCBI_045.basePlot.vst","2016-10-27","D02","SCBI","SCBI_045","tower","deciduousForest",38.890566,-78.139431,"WGS84",20.1,748104.83,4308522.98,"17N",359,0.1,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","100",800,40,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA
"308d336f-a217-4c1e-8d12-9595d3cb2e29","SCBI_067.basePlot.vst","2016-10-28","D02","SCBI","SCBI_067","tower","deciduousForest",38.893934,-78.135517,"WGS84",20.2,748432.62,4308907.48,"17N",415.9,0.3,"vst_SCBI_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","os5Rd6V2h58xLLGOni43wF5trHQqGKuw","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"c5a0438c-9acc-4ceb-944f-2aa4b09b058b","SCBI_063.basePlot.vst","2017-10-17","D02","SCBI","SCBI_063","tower","deciduousForest",38.89618,-78.138517,"WGS84",20.1,748164.56,4309148.61,"17N",358.2,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N","","25","noneSelected",800,100,800,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"b0f9c73d-e2a6-4db8-af09-bca19bc58895","SCBI_049.basePlot.vst","2017-10-19","D02","SCBI","SCBI_049","tower","deciduousForest",38.894615,-78.13964,"WGS84",20.2,748072.6,4308971.84,"17N",365.1,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","noneSelected","noneSelected",800,800,800,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"33a60f5e-15bb-4ac0-9097-ed0bcdb53673","SCBI_062.basePlot.vst","2017-10-19","D02","SCBI","SCBI_062","tower","deciduousForest",38.895117,-78.138236,"WGS84",20.2,748192.64,4309031.38,"17N",368.6,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"3e4d376f-1631-49f5-a5e6-aefb6af928d9","SCBI_047.basePlot.vst","2017-10-20","D02","SCBI","SCBI_047","tower","deciduousForest",38.894261,-78.1372,"WGS84",20.2,748285.49,4308939.19,"17N",397,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"0a9064b6-7be5-4a0f-b278-d0712bc5a6f7","SCBI_046.basePlot.vst","2017-10-24","D02","SCBI","SCBI_046","tower","deciduousForest",38.893831,-78.140758,"WGS84",20.2,747978.35,4308881.78,"17N",354.4,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","noneSelected","noneSelected",800,800,800,NA,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"b819eeb1-bc11-4f00-a7d3-b26e6b0ac1d8","SCBI_066.basePlot.vst","2017-10-26","D02","SCBI","SCBI_066","tower","deciduousForest",38.893509,-78.138971,"WGS84",20.2,748134.48,4308850.9,"17N",365.5,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"d3b0dce1-2f39-4e96-b4a3-ac0134953e70","SCBI_064.basePlot.vst","2017-10-27","D02","SCBI","SCBI_064","tower","deciduousForest",38.891613,-78.139038,"WGS84",20.2,748135.28,4308640.26,"17N",357.4,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"99c8cc91-a892-4305-805f-1213313f9847","SCBI_055.basePlot.vst","2017-10-30","D02","SCBI","SCBI_055","tower","deciduousForest",38.892469,-78.140415,"WGS84",20.1,748012.85,4308731.53,"17N",339.4,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","100","noneSelected",800,400,800,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA
"bd878859-b216-48d9-af65-331aa3392cc4","SCBI_051.basePlot.vst","2017-11-02","D02","SCBI","SCBI_051","tower","deciduousForest",38.892471,-78.142806,"WGS84",20.3,747805.43,4308725.25,"17N",312.2,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",NA
"315bb858-af6d-4f05-ae91-e94bd7f0ca82","SCBI_050.basePlot.vst","2017-11-03","D02","SCBI","SCBI_050","tower","deciduousForest",38.890602,-78.142227,"WGS84",20.1,747862.16,4308519.37,"17N",346,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","noneSelected",800,40,800,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
"470b2ec3-6c54-4854-8bdd-57bf8824b1c5","SCBI_058.basePlot.vst","2017-11-08","D02","SCBI","SCBI_058","tower","deciduousForest",38.889714,-78.138472,"WGS84",20.1,748190.99,4308431.02,"17N",347.1,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","39_3","Y","presentInAll","10","100",800,40,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
